seqid,ref_seqid,edit_distance,similarity,length,exp
FS10000169:121:BRB11606-0719:1:1101:9940:1590,003985,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:14000:1750,004880,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:1410:1920,001705,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:7280:1860,007824,68,0.5466666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:9680:2020,000905,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:16350:2080,006006,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:16480:2490,000404,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:5750:2550,002362,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:15120:2520,003985,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:1820:2540,005338,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:8980:2740,000284,55,0.5378151260504201,119,PCR2
FS10000169:121:BRB11606-0719:1:1101:10070:2840,003985,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:13850:2840,007309,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:7970:3170,006006,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:13760:3100,000541,84,0.2222222222222222,25,PCR2
FS10000169:121:BRB11606-0719:1:1101:13770:3100,000541,84,0.2222222222222222,25,PCR2
FS10000169:121:BRB11606-0719:1:1101:9490:3080,000522,67,0.5533333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:9080:3270,006006,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:4750:3240,003985,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:14670:3380,000325,81,0.45999999999999996,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:11040:3440,006006,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:7720:3600,005396,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:11110:3700,000047,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:15550:3780,005278,80,0.4666666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:9190:3620,003985,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:15570:3800,003347,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:6840:3750,006006,66,0.56,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:13370:3850,007486,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1101:11280:3970,000067,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:13510:1050,003985,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:14790:1160,000312,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:8430:1150,006006,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:2030:1080,002685,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:8560:1360,011758,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:8680:1360,002362,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:4330:1630,002720,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:15190:1730,006006,101,0.32666666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:15150:1990,001711,80,0.4666666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:2070:1850,008689,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:16000:2100,006662,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:1180:2440,001336,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:15870:2430,006943,82,0.45333333333333337,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:15350:2680,006006,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:9370:2740,008352,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:11410:2870,003985,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:13150:3120,002509,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:10370:3140,009855,66,0.56,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:9460:3160,005875,58,0.536,125,PCR2
FS10000169:121:BRB11606-0719:1:1102:10110:3160,003953,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:6020:3320,002070,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:7430:3320,006006,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:14030:3430,006006,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:8560:3750,002362,65,0.5289855072463768,138,PCR2
FS10000169:121:BRB11606-0719:1:1102:7050:3830,010649,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:12540:3780,003985,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:16460:3930,002761,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:9310:3920,000926,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:14100:3920,003557,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:3510:3930,008689,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:3060:3980,006006,52,0.5593220338983051,118,PCR2
FS10000169:121:BRB11606-0719:1:1102:14510:4070,009606,64,0.536231884057971,138,PCR2
FS10000169:121:BRB11606-0719:1:1102:12790:4050,001309,68,0.5466666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:7550:1090,005026,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:7960:1040,006006,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1102:3890:4090,003985,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:2050:1270,009986,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:4290:1550,000086,61,0.4873949579831933,119,PCR2
FS10000169:121:BRB11606-0719:1:1103:7030:1730,003852,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:12140:1770,007016,82,0.45333333333333337,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:10710:1830,003453,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:2380:1820,001317,86,0.42666666666666664,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:11590:1900,007609,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:7270:1870,001955,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:7870:2020,002363,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:5130:2030,001160,90,0.4,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:13260:2100,002276,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:14460:1930,003787,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:5680:2090,000416,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:3260:2380,003572,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:6380:2390,000097,55,0.5378151260504201,119,PCR2
FS10000169:121:BRB11606-0719:1:1103:3300:2480,002362,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:6490:2540,001769,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:10280:2630,004195,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:6260:2640,007486,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:14540:2520,002731,98,0.09259259259259256,10,PCR2
FS10000169:121:BRB11606-0719:1:1103:7980:2730,003726,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:13990:2890,003985,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:7930:2780,003985,68,0.5466666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:14810:2900,003852,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:10890:3100,000267,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:6610:3290,002362,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:14010:3290,000121,54,0.5423728813559322,118,PCR2
FS10000169:121:BRB11606-0719:1:1103:13890:3270,003985,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:6510:3400,009762,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:7490:3480,007970,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:6500:3430,007445,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:6730:3420,008689,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:9300:3610,006354,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:6130:3710,008689,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:3720:3570,007862,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:4200:3570,004972,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:16350:3760,006006,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:8990:3730,000047,82,0.45333333333333337,150,PCR2
FS10000169:121:BRB11606-0719:1:1103:1760:3980,002670,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:16040:1220,001523,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:13700:1320,006006,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:8630:1390,006745,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:13390:1400,009018,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:6410:1630,004752,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:5650:1490,008689,81,0.45999999999999996,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:10550:1660,001160,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:4970:1900,006006,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:12900:1840,006006,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:7220:2010,006006,68,0.5466666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:9910:2140,000252,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:14940:2180,001449,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:12180:2360,002080,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:13470:2360,002539,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:9790:2440,003588,56,0.5254237288135593,118,PCR2
FS10000169:121:BRB11606-0719:1:1104:12610:2930,003985,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:15390:3170,002362,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:6170:3290,003985,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:10860:3350,000717,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:11690:3310,010884,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:10700:3400,002376,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:13350:3510,006006,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:10270:3560,003985,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:8680:3680,007636,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:14200:3680,004094,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:15000:3690,001160,90,0.4,150,PCR2
FS10000169:121:BRB11606-0719:1:1104:6650:3750,007282,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:1840:1100,007824,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:2880:1090,002362,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:15310:1250,001160,90,0.4,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:2530:1290,001979,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:5860:1330,003423,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:15210:1480,001698,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:6690:1740,011176,61,0.4873949579831933,119,PCR2
FS10000169:121:BRB11606-0719:1:1105:4790:1760,003518,80,0.4666666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:6280:1960,009409,65,0.5666666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:15110:2050,004356,67,0.5533333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:5660:2340,000877,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:7270:2150,006006,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:7640:2440,004880,81,0.45999999999999996,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:6720:2620,003985,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:2470:2680,004011,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:5960:2930,002850,60,0.5238095238095238,126,PCR2
FS10000169:121:BRB11606-0719:1:1105:7510:3170,003453,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:9100:3300,002775,57,0.5128205128205128,117,PCR2
FS10000169:121:BRB11606-0719:1:1105:11130:3260,001786,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:4370:3420,000795,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:13080:3570,003680,53,0.5546218487394958,119,PCR2
FS10000169:121:BRB11606-0719:1:1105:6940:3610,000503,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:9750:3700,001160,91,0.3933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:4970:3850,006911,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:4030:3800,001575,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1105:12410:3730,001574,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:12850:1050,001769,84,0.43999999999999995,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:14600:1150,002686,53,0.5092592592592593,108,PCR2
FS10000169:121:BRB11606-0719:1:1106:6940:1240,002034,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:8130:1200,002093,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:9430:1300,009117,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:12170:1290,009717,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:2050:1550,003623,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:12550:1930,000385,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:9550:1980,002363,84,0.43999999999999995,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:7060:2090,008689,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:12270:2200,006006,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:2090:2330,006006,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:8760:2410,009124,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:10340:2900,002685,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:10610:2890,004810,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:11130:3000,006006,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:9680:2960,011752,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:10370:2960,003985,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:7090:3110,001533,85,0.43333333333333335,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:13870:3140,002362,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:14310:3340,005396,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:5630:3620,006018,65,0.5666666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:6980:3510,002080,83,0.44666666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:10610:3730,001896,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:15470:3740,006006,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:9460:3970,005898,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1106:13890:4000,002237,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:11460:1040,001533,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:6940:1130,002761,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:5930:1040,003584,58,0.536,125,PCR2
FS10000169:121:BRB11606-0719:1:1107:12740:1070,002362,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:5620:1320,003985,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:2260:1810,006178,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:3260:1620,000284,79,0.2685185185185185,29,PCR2
FS10000169:121:BRB11606-0719:1:1107:6570:1700,003429,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:2170:2000,001533,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:1330:2050,006985,57,0.5169491525423728,118,PCR2
FS10000169:121:BRB11606-0719:1:1107:9510:2420,005027,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:1620:2400,008689,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:8130:2560,003985,55,0.5299145299145299,117,PCR2
FS10000169:121:BRB11606-0719:1:1107:12170:2630,001719,58,0.5166666666666666,120,PCR2
FS10000169:121:BRB11606-0719:1:1107:9310:2730,006006,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:3040:2910,002362,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:7090:2830,002034,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:1710:3080,006006,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:8900:3170,003985,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:9570:3230,002362,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:14960:3570,001769,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:12660:3510,009389,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:4500:3640,003968,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:5400:3620,008896,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:2510:3890,007609,82,0.45333333333333337,150,PCR2
FS10000169:121:BRB11606-0719:1:1107:9360:4040,006006,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:7870:1060,010833,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:11750:1040,003454,56,0.4814814814814815,108,PCR2
FS10000169:121:BRB11606-0719:1:1108:3270:1150,000093,87,0.19444444444444442,21,PCR2
FS10000169:121:BRB11606-0719:1:1108:11750:1150,003324,79,0.4733333333333334,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:8640:1320,006006,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:14200:1290,006006,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:1800:1460,002761,68,0.5466666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:12800:1640,002911,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:5200:1820,001711,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:12140:1960,002565,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:6550:2060,008689,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:7650:1900,011126,79,0.4733333333333334,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:10510:1900,001160,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:2480:2190,011366,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:11930:2170,003787,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:12630:2130,001160,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:7130:2190,006590,68,0.5466666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:11940:2190,000267,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:15560:2190,003985,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:13920:2360,000655,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:13640:2350,001555,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:1560:2320,006006,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:7430:2450,009276,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:11200:2580,006006,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:11450:2560,003985,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:1160:2570,003646,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:14910:2740,008940,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:1000:2940,003985,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:8680:2900,006006,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:8870:2900,011602,44,0.5925925925925926,108,PCR2
FS10000169:121:BRB11606-0719:1:1108:9040:2760,011693,68,0.5466666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:14590:3210,002705,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:15960:3190,002775,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:5060:3310,007128,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:15120:3570,006006,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:11780:3560,008081,54,0.5423728813559322,118,PCR2
FS10000169:121:BRB11606-0719:1:1108:11750:3630,011408,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:10080:3780,005686,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:16110:3770,001160,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:9490:4030,002741,79,0.4733333333333334,150,PCR2
FS10000169:121:BRB11606-0719:1:1108:5400:4030,002539,80,0.4666666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:12570:1170,002494,95,0.3666666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:16340:1190,003453,81,0.45999999999999996,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:4540:1330,002362,77,0.4866666666666667,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:15570:1200,003985,57,0.5169491525423728,118,PCR2
FS10000169:121:BRB11606-0719:1:1109:8120:1530,002254,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:4380:1850,006006,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:1940:1910,001865,79,0.4733333333333334,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:3980:2370,006006,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:4920:2380,005152,69,0.43442622950819676,122,PCR2
FS10000169:121:BRB11606-0719:1:1109:10260:2550,001769,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:13380:2610,007691,79,0.2685185185185185,30,PCR2
FS10000169:121:BRB11606-0719:1:1109:7120:2710,004790,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:12640:2900,002382,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:7070:3060,002509,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:6830:3190,009660,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:12320:3190,003985,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:6720:3520,006477,73,0.5133333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:11660:3420,008100,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:5870:3810,003985,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1109:4450:4060,008100,58,0.5126050420168067,119,PCR2
FS10000169:121:BRB11606-0719:1:1109:12890:3880,003550,53,0.5092592592592593,107,PCR2
FS10000169:121:BRB11606-0719:1:1110:4390:1110,006006,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:7210:1210,004972,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:3520:1170,006006,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:10630:1360,008940,75,0.5,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:13930:1330,005580,71,0.5266666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:9230:1270,001160,84,0.43999999999999995,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:7840:1670,001082,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:7730:1870,007282,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:2110:1800,002278,69,0.54,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:4290:2080,007486,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:12880:2240,002358,88,0.41333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:1380:2320,003597,74,0.5066666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:4590:2270,002608,98,0.09259259259259256,10,PCR2
FS10000169:121:BRB11606-0719:1:1110:7670:2440,001893,48,0.5555555555555556,105,PCR2
FS10000169:121:BRB11606-0719:1:1110:3910:2610,004346,72,0.52,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:4380:2790,003608,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:15390:2810,011537,76,0.4933333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:8330:2760,002856,70,0.5333333333333333,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:9280:2970,000919,98,0.09259259259259256,10,PCR2
FS10000169:121:BRB11606-0719:1:1110:7470:2910,001160,78,0.48,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:15960:3030,008601,83,0.44666666666666666,150,PCR2
FS10000169:121:BRB11606-0719:1:1110:7810:3280,004972,84,0.43999999999999995,150,PCR2
